,author,developer_reply,review,review_date,reviewer_ratings,star
103,유혜란,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 3일</span></div>유혜란님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 가입할때 조금힘들었는데 가입하고나니 좋네요~ 열심히해봐야죠~~,2021년 6월 3일,0,별표 5개 만점에 5개를 받았습니다.
104,장동운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 12일</span></div>장동운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 안정적이고 좋네요.,2021년 7월 9일,0,별표 5개 만점에 5개를 받았습니다.
105,박선희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>박선희님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 어떤 서비스를 찾기가 어려우셨을지 구체적으로 말씀주시면 가이드 드릴 수 있도록 하겠습니다. 이용에 대해 궁금한 점은 웰컴저축은행 대표번호 1661-9400 (평일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 고객님의 너그러운 양해 부탁드립니다. 감사합니다.</div>", 뭐든지 찾기가 어려움!!!!짜증난다,2021년 5월 24일,0,별표 5개 만점에 1개를 받았습니다.
106,나로,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>나로님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객님의 기기정보나 휴대전화번호를 알 수 없어 지원이 어려운 점 너그러운 양해 부탁드립니다. 정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 개설하고싶은디 인증번호자체가 안날라와유..,2021년 6월 27일,0,별표 5개 만점에 1개를 받았습니다.
107,김승환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>김승환님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 우선 이용에 불편을 드려 죄송합니다. 남겨주신 의견을 바탕으로 원인을 파악하고 조치 하였습니다. 3.1.0 버젼 앱을 다운받으시어 다시 한 번 시도해주시면 감사하겠습니다. 감사합니다.</div>", 계좌 개설시 신분증 인식이 잘 안되어서 불편하네요,2021년 6월 23일,0,별표 5개 만점에 3개를 받았습니다.
108,오희영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>오희영님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 정확히 어떤 문구가 뜨는지 알려주실 수 있을까요? 휴대폰 재부팅 후에도 동일한 현상이 일어나신다면, 조금 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 실행이 안돼요....ㅠㅠ 어플이 응답하지 않는다고 떠요,2021년 5월 15일,0,별표 5개 만점에 2개를 받았습니다.
109,Vi타 min,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 17일</span></div>Vi타 min님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 어플 자주 에러나요ㅜㅜㅠ 주거래처럼 사용하는데 불안함...,2021년 6월 16일,0,별표 5개 만점에 4개를 받았습니다.
110,데미앙 DEMIAN,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 27일</span></div>데미앙님 안녕하세요. 리뷰에 남겨주신 내용만으로는 가입 단계 중 어느 단계에서 어려움을 겪고 계신지 파악이 어려워 답변에 제한이 있는 점 너그러운 양해 부탁드립니다. 전체 메뉴 (≡) &gt; 로그인을 통해 가입하셔도 동일한 현상이 반복되시는지요? 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 구글 리뷰란은 답변 작성 시 350자 글자 수 제한이 있고, 각 고객님의 개인 정보를 알 수 없어 원인을 파악하는 데 제약이 있는 경우가 있어 직접적인 도움을 드리지 못하는 점 양해 부탁드립니다.</div>"," 몇번을 가입해도 가입도 안되고, 열번이상 휴대폰 인증번호 확인끝내도 같은화면 무한반복... 제대로 좀 만드세요. 계좌만들려다 포기하고 나갑니다. 붙여넣기 답변만 하지말고 앱제작자가 직접 시험해보세요.",2021년 4월 26일,20,별표 5개 만점에 1개를 받았습니다.
111,강현정,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 30일</span></div>안녕하세요. 리뷰에 남겨주신 내용만으로는 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다.
① OS 업데이트: 기기 '설정' &gt; 소프트웨어 업데이트 확인
② Android System Webview 업데이트 : Play 스토어 &gt; 'Android System Webview' 검색 &gt; 업데이트 확인
③ 구글플레이 서비스 앱 업데이트: Play 스토어 &gt; 설정 &gt; 앱 자동 업데이트)
위의 내용을 확인 후에도 동일한 현상이 일어나신다면 대표번호 1661-9400 (영업일 09:00~18:00)으로 연락부탁드립니다.문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다</div>"," 업데이트 후 앱을 로그인 안 됨. 나만 그런가 했는데 다른 사람들도 그럼. 그런데도 여태 수정이 안 됨. 들어가서 보이는 창이라고는 대출 가입 창, 상품 소개 창뿐 로그인 및 예금 창은 하나도 안 보임. 메뉴 하나 보는데 3분 이상 걸리는 것 같고 로그인은 하나도 반응 안 하는데 저노무 캐릭터가 도록도록 움직이는걸 봐선 앱이 멈춘건 아님. 쓸때없는거로 앱 무겁게 만들어서 짜증남. 디자인 상인지 뭔지 자랑해놨던데 예쁜 쓰레기가 이런건가 싶음. 이쯤이면 웰컴이 3금융권인게 생각나고 고의가 아닌가 싶어짐. 지점도 별로 없는데 모바일이 이...전체 리뷰업데이트 후 앱을 로그인 안 됨. 나만 그런가 했는데 다른 사람들도 그럼. 그런데도 여태 수정이 안 됨. 들어가서 보이는 창이라고는 대출 가입 창, 상품 소개 창뿐 로그인 및 예금 창은 하나도 안 보임. 메뉴 하나 보는데 3분 이상 걸리는 것 같고 로그인은 하나도 반응 안 하는데 저노무 캐릭터가 도록도록 움직이는걸 봐선 앱이 멈춘건 아님. 쓸때없는거로 앱 무겁게 만들어서 짜증남. 디자인 상인지 뭔지 자랑해놨던데 예쁜 쓰레기가 이런건가 싶음. 이쯤이면 웰컴이 3금융권인게 생각나고 고의가 아닌가 싶어짐. 지점도 별로 없는데 모바일이 이러면 어쩌라는건지.",2021년 4월 30일,7,별표 5개 만점에 1개를 받았습니다.
112,Samuel Kwon,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 3일</span></div>안녕하세요? 타기관 공동인증서는 인터넷뱅킹(개인)&gt;인증센터&gt;타기관인증서등록/해제 메뉴에서 등록 가능합니다. 타기관인증서 등록을 위해서는 보안카드 또는 OTP 등록이 필요합니다. 영업점 방문을 통해서 발급 가능하며, 타행에서 발급받은 OTP가 있으시면 당행 등록 후 사용 가능합니다. (단, 스마트 OTP는 등록불가) 혹은 홈페이지&gt;로그인&gt;아이디 로그인 하단의 '최초설정'을 통해 이용자비밀번호 설정 후 아이디와 이용자 비밀번호로 뱅크샐러드에 계좌 연동하는 방법이 있습니다. 이 외에도 자세한 사항은 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 감사합니다.</div>"," 1)타기관 공동인증서를 앱에서 등록하는 메뉴를 찾을 수 없음. 앱 내 검색해보니 FAQ에는 설명이 되어있지만 실제로는 없는건지 찾기 힘든건지... 2)스마트뱅킹 해지 후 재가입시 공동인증서 등록 화면이 뜰까 싶어서 시도해봤으나, 그런 과정은 없고 오히려 이메일이 중복이라 새로운 이메일 등록하라고 떠서 불편했음(해지 후 재가입인데?) *타기관 공동인증서 등록하려는 이유는 뱅크샐러드라는 앱에 웰컴저축은행 계좌를 연동하기 위함이었음",2021년 5월 2일,6,별표 5개 만점에 1개를 받았습니다.
113,Soo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 3일</span></div>Soo님, 안녕하세요? 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 먼저 이용에 불편을 드려 죄송합니다. 패턴 로그인 후 마이뱅킹 화면 진입 후에 터치가 안 되는 현상이신지요? 리뷰에 남겨주신 내용만으로는 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 지문인식 로그인은 되지도 않고 다른 방법으로 로그인하고 들어가면 어플내에서 터치가 전혀 안먹힘. 다른 은행 어플 다 잘됨. 폰 문제 아님.,2021년 5월 1일,3,별표 5개 만점에 1개를 받았습니다.
114,냠냠,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 14일</span></div>냠냠님 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 화면이 완전히 뜨기까지 시간이 걸릴 수 있어 LTE나 와이파이 등의 인터넷 환경을 확인하신 후에 다시 한 번 시도해주시기 바랍니다. 번거로우시겠지만 휴대폰을 완전히 종료 후 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 원인을 파악하기 위해 최선을 다하겠습니다. 감사합니다.</div>", 로그인하면 왜 터치가 안되나요? 다시켜서 로그인해도 터치 무반응입니다 사용하지말라는겁니까? 저번달 부터 계속 이러니 어쩌자는건가요 업데이트해도 이용할수가없는 기분상하내요,2021년 4월 13일,10,별표 5개 만점에 1개를 받았습니다.
115,정짱구,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 19일</span></div>안녕하세요? 웰컴디지털뱅크입니다. 앱 설치 후 최초 인증 시 본인 확인 정보 입력 창에서 '본인명의 휴대폰이 아닌가요?' 버튼을 통해 타인의 공동인증서를 등록하여 로그인할 수 있습니다. 단, 1인 1기기 정책 상 서로 다른 유저의 교차 로그인은 매번 인증을 통해야 하는 점 너그러운 양해 부탁드립니다. 하지만 공동인증서 로그인에 대한 정짱구님의 의견 반영할 수 있도록 노력하는 웰컴저축은행이 되겠습니다. 기타 궁금하신점은 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 제 폰에 신랑 공동인증서는 깔려있는데 신랑계좌로 로그인할순 없나요? 타은행 앱은 인증서만 있으면 다른사람꺼도 로그인 되던데요.답변부탁드려요!/// 앱에 리뷰남기고 이렇게 겁나빠른 피드백은 처음! 열심히 일잘하시는분들임ㅎㅎ별5개로 수정!,2021년 4월 19일,11,별표 5개 만점에 5개를 받았습니다.
116,31,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 23일</span></div>31님, 안녕하세요. 웰컴디지털뱅크입니다.
먼저 이용에 불편을 드려 죄송합니다.
1. 정기예금 가입하실때는 입출금 통장이 가입되어 있어야 가입이 가능합니다.
2. 전체메뉴 - 인증/보안 - 이체한도 변경 메뉴진입하신 후 한도 변경하실 수 있습니다.
보안등급에 따라 이체한도금액이 상이하므로 보안등급 확인 부탁드립니다.
3. 현재 otp는 토큰형 otp만 지원하고 있습니다.
요청주신 의견은 내부에 의견 전달하도록 하겠습니다.
앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>"," 정기예금 개설하는데 입출금 통장도 따로 찾아서 개설해야 하고, 한도 늘리려면 어떻게 해야 하는지 친절한 설명도 없고, 다시 직접 otp 만드는 구역 찾아서 들어갔더니 motp도 없네요. 넘 불편해요ㅜ",2021년 4월 22일,3,별표 5개 만점에 2개를 받았습니다.
117,킴컨,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>킴컴님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 우선 이용에 불편을 드려 죄송합니다. 예적금 만기 해지 시에는 마이뱅킹 &gt; 계좌 상세 &gt; [관리]버튼 클릭 &gt; 계좌해지 메뉴를 통해서 진행하실 수 있습니다. 킴컨 고객님께서 리뷰로 남겨주신 만기 해지 시 불편함을 겪으셨던 부분에 대해 내부에 의견 전달하여 개선할 수 있도록 노력하겠습니다. 킴컨 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 더욱 더 노력하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 아니 어플을 이따구로 복잡하게 해놨네. 돈 만기된거 해지하는것도 졸라 복잡하고 나도 어려운데 연세드신분들은 아주 혈압터지실듯. 어플 기획자 짤라라,2021년 5월 6일,1,별표 5개 만점에 1개를 받았습니다.
118,YISO KIVE,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 3일</span></div>YISO KIVE님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 계좌 이용내역 조회 기간 설정에 관한 의견 내부에 전달하도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 계좌 이용내역 조회할 때 사용자가 기간 설정할 때 시작일 종료일을 변경할 때마다 일일히 설정하는 게 좀 번거롭습니다. 지금 설정해둔 기간에서 시작일만 혹은 종료일만 변경할 수도 있었으면 합니다.,2021년 5월 2일,5,별표 5개 만점에 4개를 받았습니다.
119,음악대장우리동네,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 24일</span></div>음악대장우리동네님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 이자 표시에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 여러 은행어플 써봤는데 정말 직관적이고 편리합니다. 다른 은행은 없는 기능도 몇개보여서 정말 획기적이라고 생각해요. 개인적으로 어플 편리성은 카카오뱅크랑 더불어 투톱이라 생각됩니다. 다좋은데 한가지 아쉬운건 파킹통장이나 적금통장에 하루하루 쌓이는 이자를 표시해주면 좋을 것 같습니다. 케뱅이나 카카오에는 있는 기능인데 막연히 한달기다리다가 이자가 들어오는 것보단 진행상황을 더 알기 쉬워서 표시해주면 좋겠어요~ 전체적으로 앱은 훌륭하네요. 추후에 금리가 낮아지지않길 바랄뿐...,2021년 3월 23일,34,별표 5개 만점에 4개를 받았습니다.
120,박창섭,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 8일</span></div>박창섭님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 적금이율이 높고 이용하기 편해요~,2021년 6월 7일,0,별표 5개 만점에 4개를 받았습니다.
121,배계화,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>배계화님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 다양 예적 상품 좋고 앱도 깔끔,2021년 5월 5일,1,별표 5개 만점에 5개를 받았습니다.
122,최수연,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 17일</span></div>최수연님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 이체할 일이 많아서 웰뱅 어플 많이 이용하는데요, 정보가 눈에 딱 들어오게끔 되었어서 사용하기 편리해요. 로그인도 간편하고 찾고싶은 부분 찾기도 쉬워서 웰뱅 어플 자주 이용합니다. 한눈에 여러 계좌가 다 보여서 파악하기 좋아요, 필요하신 분 웰뱅 어플 사용해보시면 만족하실거에요^^",2021년 3월 16일,15,별표 5개 만점에 5개를 받았습니다.
123,Shin Myoung Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>Shin Myoung Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 직관적이고 사용하기 편하다.,2021년 6월 1일,0,별표 5개 만점에 5개를 받았습니다.
124,광xpower,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>광xpower님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앱 서비스 이용에 불편을 드려 죄송합니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재설치 및 업데이트 이후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 이런 한심한 업데이트를 경험하다니요. 안드로이드 6, 7 기기에서 모두 Template name [null] is not matched. 가 나오는 창에서는 버튼이 아예 하나도 안눌려요. 즉, 사용불가입니다. 빨리 수정하세요. 등록, 조회, 이체 모두 불가입니다. 업데이트 전까지는 사용에 문제 없었는데 이런 어처구니 업는 앱(업데이트)는 처음이네요.",2021년 3월 2일,29,별표 5개 만점에 1개를 받았습니다.
125,헛뚜,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 24일</span></div>헛뚜님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 앱 지난번에 리뉴얼되고 디자인이랑 인터페이스 너무 깔끔하고 이쁜 것 같아 좋습니다. 필요한 정보는 모두 표시되어 있고, 편리하기도 하구요! 솔직히 여타 다른은행들은 뭔가 통장에 대한 정보도 확인하기 힘들게 되어 있고 너무 불편하게 해놨죠..(아무리 생각해도 일부러 그렇게 해놓은듯함--;) 짱짱!",2021년 3월 24일,11,별표 5개 만점에 5개를 받았습니다.
126,jieun kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 5일</span></div>jieun kim님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
다만 말씀해주신 내용만으로는 어떠한 상황에서 불편함을 겪으셨는지 확인이 어렵습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 로그인이버튼을 눌러도 나오지 않아 다음으로 진행이 되지않아요. 다른화면전환도 예전보다 많이 느려지고 일단 로그인부터 되지않아 은행일을 볼 수 없는데 저만 그런게 아닌가봐요 다른분 리뷰보니... 해결법이 있을까요? 잘쓰던 앱인데 바뀌고 못들어가고있어요.도움바랍니다 -빠른도움감사합니다- 어플삭제 후 (혹시모를 폰 종료 및 재부팅후에) 어플을 다시 깔고 처음부터 새로 했을때 정상작동되었습니다.,2021년 4월 6일,55,별표 5개 만점에 5개를 받았습니다.
127,소국,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>소국님, 안녕하세요. 웰컴저축은행입니다. 타행인증서 등록은 인터넷 뱅킹에서 가능합니다.
※ 인터넷뱅킹(개인) &gt; 인증센터 &gt; 타기관인증서 등록/해제
또한, 타기관 인증서 등록을 위해서는 보안카드 발급 또는 OTP 등록이 필요합니다. 현재 OTP나 보안카드와 같은 보안매체는 영업점 방문을 통한 발급이 가능합니다. 다른 은행에서 발급받은 OTP가 있으시면, 당행에 등록 후 사용가능합니다. (단, 스마트 OTP는 등록 불가합니다.) 추가 자세한 사항은 웰컴저축은행 대표 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 공동인증서 등록을 못하네요 다른 금융서비스와 연동 하려 하는데,2021년 5월 15일,0,별표 5개 만점에 2개를 받았습니다.
128,뀨?,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>뀨?님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 보기 쉽게 되어있고 무엇보다 이자가 갑,2021년 5월 7일,1,별표 5개 만점에 5개를 받았습니다.
129,알로와 워니,, 예금계좌의 현재이자 금액이 타 은행어플처럼 나왔으면 좋겠네요. 이자율도 타사에비해 높은데 왜 숨기는지 모르겠네요.(내가 못찾는건가요? 찾을수가없네요..있어도 찾기쉽게해야합니다.) 그런게 신뢰도되고 어플하는 재미인데 전반적으로 정보가 많이 부족해 보이네요.,2021년 1월 26일,38,별표 5개 만점에 3개를 받았습니다.
130,천사랑,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 11일</span></div>천사랑님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 너무좋아요 UI디자인 개편한 부서직원분들 보너스 드리면좋겠어요. 너무 귀엽고 이쁘고 편하고 사랑스러워여 원래 적금통장용으로 웰벵 이용했는데 카카오뱅크처럼 너무 편리하고 귀엽게 디자인이 바꼈어요 훨씬 간편하구요! 그리고 기능도 좋아지고 점점.. 맘이 기울게되여 다른은행엔 적금통장 만들면 해지하게되는데 희한하게 웰뱅에만 적금넣어놓음 해지가 한개도 안되요. 만기도다가오고 신기해서 무조건 목돈적금은 월뱅에만 넣어요ㅎ 좋은은행앱 만들어주셔서 감사합니다!!,2021년 3월 11일,9,별표 5개 만점에 5개를 받았습니다.
