,author,developer_reply,review,review_date,reviewer_ratings,star
86,박민규,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 11일</span></div>박민규님 안녕하세요. 계좌 초기화 하시려는 계좌의 상세 페이지 접속 후 하기 메뉴에서 진행 부탁드립니다.
[관리] 버튼 클릭 &gt; 부가설정 &gt; 계좌비밀번호변경
기타 궁금하신 점은 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 계좌비밀번호 오류 초기화메뉴가 어디있나요?? 꽁꽁 숨겨져있어서 찾기 힘듬..,2021년 5월 10일,3,별표 5개 만점에 5개를 받았습니다.
87,변윤섭,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>변윤섭님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 우선 이용에 불편을 드려 죄송합니다. 남겨주신 의견을 바탕으로 원인을 파악하고 조치 중이며, 빠르면 금일 중 개선사항이 반영 된 앱 버젼 업데이트가 가능할 것으로 보입니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 감사합니다.</div>", 와 처음으로 리뷰쓴다 신분증인증에수 계속 꺼지고 안넘어감 쓰레기어플,2021년 6월 21일,0,별표 5개 만점에 1개를 받았습니다.
88,이두영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 28일</span></div>이두영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 시중 저축은행중에 가장 잘 변화하는 곳이라고 생각합니다.,2021년 5월 28일,1,별표 5개 만점에 5개를 받았습니다.
89,김민영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>김민영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리하게 비대면으로 예금할수 있고 조회도 쉽고 좋아요,2021년 5월 31일,2,별표 5개 만점에 5개를 받았습니다.
90,이경,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 15일</span></div>이경님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 웰컴저축 앱 진짜 잘되어있네요 아주 편하게 좋습니다,2021년 6월 14일,0,별표 5개 만점에 5개를 받았습니다.
91,뭉그리뭉뭉,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 3일</span></div>뭉그리뭉뭉님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 간편하게 가입하고 입출금,적금 만들었어요 예금자보호법에 의거해 제 돈도 안전하게 보장이 되겠지요",2021년 6월 3일,1,별표 5개 만점에 5개를 받았습니다.
92,ys K,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 3일</span></div>ys K님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 기본 입출금 시스템 깔끔하고 이자 많이줘서 사회초년생 파킹통장으로 사용하기 좋아요,2021년 5월 2일,0,별표 5개 만점에 5개를 받았습니다.
93,기모찌콘,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 14일</span></div>기모찌콘님, 안녕하세요. 다시 답변 달아주셔서 감사합니다. 리뷰에서는 기모찌콘님의 고객정보를 확인할 수 없어 직접적인 도움을 드릴 수 없는 점 너그러운 양해 부탁드립니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 주신다면, 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 내 접속환경은 아무 문제가 없습니다 은행 증권긍 금융어플만 7개를 아무 문제없이 잘 쓰고 있습니다,2021년 5월 13일,1,별표 5개 만점에 1개를 받았습니다.
94,윤구맨_VLOG,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>윤구맨_VLOG님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객정보 확인이 어려워, 해당 현상을 파악하는데 어려움이 있는 점 너그러운 양해 부탁드립니다. 최신 버젼으로 앱 업데이트 후에도 동일한 현상이 반복된다면 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 빠른처리 좋아요 업뎃 후 타행이체 안돼요, 갤럭시 ,s20 추가 ㅡ 신용등급확인 오류 ibSendCrdtTiupSrvc : DI값이 누락 되었습니다",2021년 5월 5일,0,별표 5개 만점에 5개를 받았습니다.
95,서원준,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 25일</span></div>서원준님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀 주신 의견 내부에 전달하여 유관부서와 검토할 수 있도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 예약이체시 새벽시간대도 가능해졌으면 좋겠습니다.,2021년 6월 24일,0,별표 5개 만점에 4개를 받았습니다.
96,Koo hyunmo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>Koo hyunmo님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 쉽게 사용할 수 있게 잘 배치된듯해요,2021년 5월 30일,1,별표 5개 만점에 5개를 받았습니다.
97,이은아,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 25일</span></div>이은아님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱도 별 문제없이 사용되고 이율도 좋네요!,2021년 5월 24일,1,별표 5개 만점에 5개를 받았습니다.
98,DaeJin Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>DaeJin Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 시중은행 어플중에 제일 편리한거같아요~~,2021년 6월 19일,0,별표 5개 만점에 5개를 받았습니다.
99,ᄆᄉᄒ,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 22일</span></div>ᄆᄉᄒ님, 안녕하세요. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상품 가입 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 네트워크 환경(LTE, Wifi)이 정상적으로 연결되어있는지 확인 후 앱을 완전히 종료 후 재시도 부탁드립니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 상품 약관 및 필수 확인사항에서 안 넘어가요,2021년 4월 21일,0,별표 5개 만점에 2개를 받았습니다.
100,김성은,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 14일</span></div>김성은님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 편하고 보기쉽게 되어있어서 좋아요^^,2021년 4월 14일,0,별표 5개 만점에 5개를 받았습니다.
101,kyung lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 13일</span></div>kyung lee님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 시스템이 다른 저축은행, 특히 뱅*보다 안정적이라 좋아요.",2021년 5월 12일,0,별표 5개 만점에 5개를 받았습니다.
102,이상오,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>이상오님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 간편해요 오류도 한번도 없었음,2021년 5월 23일,0,별표 5개 만점에 4개를 받았습니다.
103,임희숙,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 28일</span></div>임희숙님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 웰컴 저축은행 비대면으로 하니 코로나 걱정도 없어서 참 좋네요 수익률도 좋고 간편하게 신청이 되네요,2021년 4월 27일,3,별표 5개 만점에 5개를 받았습니다.
104,김택일,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 8일</span></div>김택일님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 상품 안내 팝업에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 굿 좋아요 적금광고 하루 안보기만 허지말고 일주일치도 있어 음 합니다,2021년 6월 7일,1,별표 5개 만점에 4개를 받았습니다.
105,허한구,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>허한구님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 큰금액이 아니긴 하지만 쏠쏠합니다.구동도 편하고.,2021년 5월 31일,1,별표 5개 만점에 5개를 받았습니다.
106,운동하자,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 28일</span></div>운동하자님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 앱 사용하기 편하고, 제일 맘에 드는게 이체수수료가 무료이며, 자유통장 이자율이 타 은행보다 제일 높다는것",2021년 5월 27일,2,별표 5개 만점에 4개를 받았습니다.
107,이정환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 30일</span></div>이정환님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 어플이 직관적이고 사용허기 너무 편리합니다,2021년 3월 30일,0,별표 5개 만점에 5개를 받았습니다.
108,정세환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>정세환님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 너무 감각적이고 참신해요! 사용이 매우 편리합니다!,2021년 5월 28일,1,별표 5개 만점에 5개를 받았습니다.
109,stellar Park,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 14일</span></div>stellar Park님 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 글자 크기에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 -0:0 ~ 18:00)으로 연락부탁드립니다. 감사합니다.</div>", 심플해서 좋은데요 글자나 숫자가 조금 컸으면해요,2021년 4월 14일,0,별표 5개 만점에 5개를 받았습니다.
110,김정수,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 13일</span></div>김정수님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 일시적으로 네트워크가 끊겨 생긴 현상으로 보이며, 앱을 완전히 종료 후 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 네트워크 접속이안된다며 로그인이제대로안됨,2021년 4월 12일,0,별표 5개 만점에 1개를 받았습니다.
111,Lee콩돌이,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 5일</span></div>Lee콩돌이님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
다만 말씀해주신 내용만으로는 어떠한 상황에서 불편함을 겪으셨는지 확인이 어렵습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 업데이트하고 록그인 오류가생겼어요 로그인하면 자꾸튕깁니다,2021년 4월 4일,0,별표 5개 만점에 1개를 받았습니다.
112,김근배,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 27일</span></div>김근배님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용이 용이 하네요. 장애없는 환경 만들어 주세요.,2021년 5월 27일,1,별표 5개 만점에 5개를 받았습니다.
113,Claire kim김원희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 19일</span></div>Claire kim김원희님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 입출금통장도 적금도 이자도 높고 너무 잘쓰고 있어요^^,2021년 4월 17일,0,별표 5개 만점에 5개를 받았습니다.
114,925 925,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 5일</span></div>925 925님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 해당 문구는 네트워크 환경이 원활하지 않을 경우 뜨는 메시지로, LTE나 와이파이 등의 인터넷 환경을 확인하신 후에 다시 한 번 시도해주시기 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 서버작업공지를 체크할 수 없습니다 라고 나오고 안되는데 왜 때문인가요?,2021년 4월 5일,0,별표 5개 만점에 5개를 받았습니다.
115,남정은,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 12일</span></div>남정은님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 적금 이율 표시에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 적금이율을 현혹되게 표시를 안했으면 합니다.,2021년 4월 9일,0,별표 5개 만점에 4개를 받았습니다.
116,윤경희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>윤경희님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저축은행앱중 최고편리합니다,2021년 6월 23일,0,별표 5개 만점에 5개를 받았습니다.
117,Sang Yeol Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 14일</span></div>Sang Yeol Lee님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 직관적이어서 큰 불편없이 사용할 수 있다,2021년 4월 14일,0,별표 5개 만점에 4개를 받았습니다.
118,정서연,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>정서연님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 직장인 추가 금리로 타은행에 비해 최고에요!!,2021년 5월 23일,0,별표 5개 만점에 5개를 받았습니다.
119,YongCheol Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 11일</span></div>YongCheol Lee님 안녕하세요. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다.
① OS 업데이트: 기기 '설정' &gt; 소프트웨어 업데이트 확인
② Android System Webview 업데이트 : Play 스토어 &gt; 'Android System Webview' 검색 &gt; 업데이트 확인
③ Googleplay 서비스 앱 업데이트: Play 스토어 &gt; 설정 &gt; 앱 자동 업데이트)
위의 업데이트를 확인한 후에도 동일한 현상이 일어나신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다.</div>", 로그인 후 먹통이 되네요. 해결 방법이 있는지요?,2021년 5월 10일,0,별표 5개 만점에 1개를 받았습니다.
120,이대연,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>이대연님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 긍정적인 사용 경험을 드릴 수 있었으면 좋겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 아직사용해 보지않아서 중립입니다 1년 적금사용해보고 리뷰드릴께요,2021년 5월 22일,0,별표 5개 만점에 3개를 받았습니다.
121,K Y,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 31일</span></div>K Y님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 앱 구성도 깔끔하고 직관적이네요!,2021년 3월 30일,0,별표 5개 만점에 5개를 받았습니다.
122,그린버스,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 13일</span></div>그린버스님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 아주 좋고 금리도 최고네요,2021년 5월 12일,0,별표 5개 만점에 5개를 받았습니다.
123,ᄋᄋᄋ,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>ㅇㅇㅇ님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 화면도 귀엽고 쓰기 편해요.,2021년 5월 7일,0,별표 5개 만점에 5개를 받았습니다.
124,민지,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 16일</span></div>민지님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 잘쓰고있어요 넘편해요 쉽게잘되있음,2021년 6월 15일,0,별표 5개 만점에 5개를 받았습니다.
